topic_1,topic_2,topic_3,topic_4,movie_id
0.2545015,0.25649762,0.0019153384,0.48708558,871080
0.2012123,0.27131402,0.1044506,0.42302305,25861920
0.70928264,0.10717276,0.15951045,0.024034135,3130501
0.7823814,0.16325434,0.009149042,0.045215234,4566179
0.29813877,0.67741853,0.0053481916,0.019094573,11527293
0.6173226,0.20529218,0.12257093,0.054814275,4048300
0.7328664,0.20698218,0.01775006,0.042401362,29068128
0.9052187,0.04981227,0.007112268,0.037856765,630701
0.33247444,0.007845086,0.05794751,0.60173297,4154028
0.7567018,0.05921907,0.10892803,0.07515105,7400070
0.48564392,0.48337692,0.0075367414,0.02344242,28272885
0.62492186,0.20849988,0.12779918,0.038779043,21880834
0.20436694,0.58110124,0.0673856,0.14714627,9375401
0.47090137,0.21931772,0.2680223,0.041758627,2662367
0.838282,0.051345754,0.01714359,0.09322864,919013
0.8207049,0.02331701,0.14195502,0.014023108,1239627
0.6620357,0.016021656,0.2388934,0.08304926,8022263
0.6642827,0.011579816,0.2946492,0.02948826,27206044
0.16655551,0.0061662737,0.0020733818,0.82520485,23492730
0.51302916,0.38544995,0.0066052456,0.09491563,20682121
0.34983456,0.071292184,0.295322,0.28355128,2100486
0.37944865,0.10773014,0.32158962,0.19123155,26131380
0.7062151,0.11696624,0.15636443,0.020454276,32133264
0.7256397,0.104067974,0.016536338,0.153756,28252472
0.25037092,0.33762175,0.25210688,0.15990044,11129337
0.67753327,0.004438697,0.21194808,0.10607991,14595722
0.293015,0.52667457,0.12765048,0.05265989,15895549
0.3939,0.1692339,0.014355245,0.4225109,2123755
0.18649612,0.7311389,0.003937616,0.078427404,13342914
0.54901654,0.113237105,0.30432156,0.033424817,2441439
0.8194598,0.060022697,0.07869732,0.041820183,28822768
0.813631,0.01947041,0.096681975,0.07021668,3943470
0.17770755,0.5752933,0.09453467,0.1524645,2173342
0.75603867,0.07933395,0.07799006,0.0866373,16162546
0.8371608,0.091329105,0.0036048642,0.06790518,1608743
0.5117635,0.26760298,0.076326795,0.14430672,22147898
0.44967282,0.20711477,0.17426582,0.16894655,2551921
0.5665021,0.10463205,0.2640537,0.06481212,12814569
0.6762266,0.16216889,0.02802375,0.13358073,2951878
0.2438659,0.10714801,0.58629,0.062696025,12813383
0.40102166,0.05687518,0.077611715,0.4644914,3177047
0.17964901,0.17879865,0.12575684,0.5157955,3327237
0.29926717,0.57710266,0.02857055,0.095059626,23291125
0.6643562,0.059264645,0.163323,0.11305618,21254725
0.26721752,0.01199832,0.22024456,0.5005396,19408705
0.68308747,0.20692234,0.0935697,0.016420448,17099246
0.818508,0.09534294,0.026599184,0.059549857,633883
0.4378049,0.50986695,0.015924431,0.036403723,12746610
0.29376146,0.037670456,0.5417464,0.12682173,11975441
0.33975953,0.06563824,0.36057734,0.2340249,1927548
0.17378986,0.23370694,0.2761285,0.31637466,12009929
0.7971152,0.18406339,0.001058902,0.017762488,20904222
0.3391041,0.57060605,0.029346708,0.06094316,8069398
0.28516516,0.5358186,0.117671005,0.061345313,12629555
0.18605313,0.34244728,0.089063115,0.38243642,8356668
0.6290624,0.10859154,0.119704485,0.14264154,2571423
0.20368013,0.6731307,0.0011892506,0.12199993,3324690
0.18325473,0.36112142,0.1350058,0.32061803,32873180
0.8175718,0.029738782,0.059298106,0.09339132,29303900
0.16431528,0.3369038,0.0037103468,0.49507064,11703526
0.42315316,0.23419327,0.1533768,0.18927675,4734122
0.371996,0.07088592,0.100924,0.4561941,16617822
0.84473884,0.12118401,0.002092977,0.031984188,25016098
0.8395746,0.123363204,0.009974202,0.027088057,32338078
0.31918055,0.008812785,0.3261446,0.345862,2423428
0.058100082,0.52664846,0.061059993,0.35419148,32260
0.30884206,0.10301251,0.021207018,0.5669384,34263327
0.1959013,0.26146585,0.2641777,0.27845517,2144178
0.68708795,0.16385894,0.0054272367,0.14362584,10521327
0.5520662,0.30922803,0.010521458,0.12818433,3587257
0.7631359,0.20929018,0.0015958389,0.025978046,27113348
0.3539314,0.5407072,0.011312684,0.09404879,15317103
0.59138924,0.32679957,0.0023599574,0.0794512,34327276
0.7119815,0.2354662,0.00402605,0.04852626,1948742
0.7118665,0.2542328,0.0040409165,0.029859787,3449617
0.61176944,0.3493963,0.011613198,0.027221082,6684371
0.37265342,0.3467615,0.0013612439,0.27922386,1975933
0.92988807,0.029072803,0.00618827,0.034850888,18220509
0.5202052,0.13148937,0.30025983,0.048045594,390867
0.4372886,0.37881535,0.012858966,0.17103706,21871596
0.68959373,0.26189685,0.026299242,0.02221018,32582490
0.7395825,0.05178618,0.18125407,0.02737724,171550
0.76133484,0.15198608,0.036707535,0.0499716,28999821
0.9775431,0.009200137,0.0036589243,0.009597815,5045106
0.6319052,0.34502432,0.0069975937,0.01607292,11143202
0.7717943,0.20515542,0.005305442,0.017744817,19286389
0.60060143,0.2759436,0.0025619406,0.120893,19200322
0.2791036,0.6935056,0.00811271,0.019278068,36057884
0.64164656,0.33113134,0.008173032,0.019049035,21960983
0.058312576,0.6373642,0.039406966,0.26491624,2952825
0.0636714,0.6065254,0.041519158,0.28828403,4644216
0.45449865,0.031324584,0.353706,0.16047078,3669763
0.18648958,0.6950208,0.020022923,0.0984667,26967437
0.17739548,0.25729433,0.038701188,0.526609,7684217
0.44061428,0.22353101,0.020173207,0.31568155,2250068
0.6425225,0.013764004,0.21078412,0.13292941,1822446
0.0674115,0.57095087,0.0031536366,0.35848394,32427935
0.26113287,0.13344048,0.001574097,0.60385257,9773691
0.037939828,0.57349396,0.0017110109,0.38685519,17169953
0.06266971,0.5985104,0.015078392,0.32374153,3320022
0.23702022,0.29162785,0.0024224794,0.46892944,2983487
0.39868546,0.49487826,0.030702638,0.07573365,13264461
0.47859654,0.4255134,0.012537036,0.08335304,3135310
0.17390694,0.6946934,0.013031601,0.11836808,410939
0.78144926,0.20422941,0.0031085897,0.011212738,29153320
0.46042138,0.42172834,0.0041520237,0.113698214,13650555
0.6033875,0.3891778,0.001978364,0.0054563084,5696691
0.62087727,0.36602038,0.00297645,0.0101259025,1592832
0.8047372,0.0920991,0.010160776,0.09300289,22271345
0.43580988,0.36957762,0.0883082,0.10630433,24700816
0.8942875,0.037138317,0.056569476,0.012004644,5959458
0.6425114,0.28887862,0.0033158355,0.06529412,13163993
0.4287997,0.013807579,0.0010065148,0.55638623,161334
0.87841296,0.07905692,0.008446976,0.03408312,5490152
0.29178128,0.32260752,0.34108913,0.044522077,3819103
0.47099853,0.39726898,0.013282333,0.11845019,20948963
0.31806856,0.15899056,0.011185617,0.5117553,12780416
0.6239266,0.2985445,0.00665058,0.07087841,16890064
0.76389724,0.04459872,0.00892954,0.1825745,8690279
0.65059817,0.06361793,0.025707293,0.2600766,9039026
0.6262688,0.2901777,0.012464057,0.07108941,29596128
0.62701374,0.048818823,0.20889053,0.115276955,99984
0.818134,0.11689072,0.012089604,0.05288563,4679679
0.8270877,0.123308994,0.0022447028,0.047358632,3649186
0.92580104,0.02000362,0.0055837454,0.048611574,9636080
0.41015306,0.0504612,0.09478642,0.4445993,8023659
0.5678121,0.026833922,0.25354272,0.15181124,4765882
0.79826045,0.18508291,0.0060525704,0.010604024,22762373
0.6626446,0.25228417,0.013062421,0.07200874,3969430
0.29476243,0.28782445,0.072248586,0.34516454,16255612
0.46329105,0.2794257,0.01525683,0.24202646,15833916
0.52806675,0.132853,0.03387929,0.30520096,32252
0.4002538,0.5472419,0.004371964,0.048132308,28261033
0.1850054,0.7406702,0.020891087,0.053433314,27285438
0.59696865,0.055275574,0.16965133,0.17810449,20186742
0.22758034,0.47705737,0.18489657,0.11046572,10210570
0.19502632,0.43100926,0.23254097,0.14142342,14736880
0.21399508,0.3767642,0.10284602,0.3063947,6435577
0.27943748,0.6217184,0.010069328,0.08877479,25216011
0.7226889,0.09014775,0.061050344,0.12611301,26978753
0.3329096,0.015946873,0.3903162,0.26082736,657764
0.6238159,0.24426499,0.077396154,0.054523032,26172077
0.8675162,0.05853363,0.015978733,0.057971425,479589
0.23920128,0.34589326,0.060647123,0.3542583,28362996
0.5779789,0.16797133,0.005938953,0.24811085,23671700
0.1666596,0.697874,0.08754178,0.047924615,2918585
0.6659569,0.013180726,0.0702703,0.250592,2221417
0.7915886,0.12533179,0.0063491818,0.076730415,27106935
0.8435626,0.026634222,0.1043798,0.025423424,23902011
0.7883712,0.10309311,0.008992837,0.09954286,25751187
0.24810871,0.00874823,0.004789799,0.73835325,2247831
0.10323115,0.11081231,0.21090922,0.5750473,22165566
0.43383127,0.06010865,0.016418992,0.4896411,34797036
0.6734466,0.12128881,0.008646845,0.19661778,1584981
0.058179,0.68868935,0.054181278,0.19895032,67417
0.05549145,0.41840318,0.07599402,0.4501113,67423
0.10149342,0.83588976,0.019015932,0.04360086,25841110
0.43072307,0.07577546,0.46003994,0.033461586,24328926
0.35280806,0.6215553,0.0074508097,0.01818581,13204790
0.40379655,0.018561034,0.021367652,0.5562747,23620486
0.7340005,0.04050875,0.007017953,0.21847278,29831386
0.5510108,0.41699567,0.008667296,0.023326196,33416405
0.66447204,0.15700328,0.02004057,0.15848413,14708426
0.65745217,0.13627777,0.0661235,0.14014661,3645284
0.5349644,0.10878673,0.16641289,0.18983597,16506358
0.6272497,0.066010416,0.03785023,0.26888967,15708834
0.7871285,0.0603883,0.13557313,0.016910044,14355980
0.9102746,0.054982908,0.0022976263,0.032444835,1389099
0.6330948,0.09872917,0.15597762,0.11219841,12795201
0.5098038,0.31082946,0.011436587,0.16793022,6764425
0.3319622,0.054386564,0.09170326,0.521948,3780957
0.41623363,0.16083542,0.32325986,0.09967108,2551631
0.09225011,0.87681615,0.016813485,0.014120257,23310329
0.87512314,0.01468438,0.088348806,0.021843657,3650182
0.5767642,0.2422987,0.11086085,0.07007623,3301903
0.19993381,0.52231145,0.05810881,0.21964592,1182345
0.60728645,0.014642892,0.0029297124,0.37514096,8721887
0.7173711,0.065110594,0.10085516,0.11666315,3585135
0.48750654,0.36910757,0.016685432,0.12670043,5461631
0.3454308,0.4925054,0.12462538,0.03743841,7849254
0.41048786,0.49401274,0.010503114,0.08499622,189776
0.56802946,0.10188439,0.12125649,0.20882967,5541237
0.12998343,0.42159492,0.07993809,0.3684836,5315073
0.2283232,0.531244,0.018351868,0.22208096,12755223
0.70773417,0.25220355,0.02709315,0.012969125,23994191
0.5163269,0.035268236,0.15331402,0.29509082,3025805
0.5365733,0.23469844,0.07536464,0.15336362,29082911
0.33618498,0.23553175,0.3335815,0.094701774,20475330
0.4720224,0.19452581,0.2755633,0.05788847,17547483
0.07645656,0.3125477,0.0011032955,0.6098924,452767
0.4165403,0.12325469,0.2662452,0.19395989,1832025
0.33764935,0.27575925,0.01864037,0.367951,1693729
0.3633041,0.46335238,0.11078764,0.06255589,13273342
0.15333429,0.21537197,0.0013027065,0.62999105,30009835
0.13558781,0.44026133,0.0010358947,0.42311496,1473196
0.14356461,0.3471696,0.00034422483,0.50892156,15465392
0.26449427,0.14913778,0.45035782,0.13601013,3699931
0.2934071,0.476602,0.048437443,0.18155345,10348583
0.23692445,0.39665705,0.09443937,0.27197915,27428503
0.6221848,0.14216721,0.05168666,0.1839613,8432831
0.73906374,0.20142525,0.019906111,0.039604936,7833777
0.75934196,0.16204558,0.04962201,0.02899042,16733391
0.88783205,0.019336658,0.010006112,0.08282517,1644858
0.857311,0.10316444,0.011870151,0.027654435,6030897
0.23115624,0.72435486,0.014369137,0.030119753,32406514
0.91941285,0.01828335,0.016287638,0.046016153,13760378
0.07943748,0.07193278,0.04436381,0.8042659,6353227
0.65531915,0.0752454,0.026518978,0.24291644,19818008
0.6740218,0.23961887,0.058627572,0.027731812,17487908
0.70615834,0.015208947,0.03240465,0.2462281,1126385
0.7881612,0.08327843,0.09389105,0.03466924,3654363
0.8185088,0.11720751,0.022379342,0.04190434,15114362
0.7457131,0.063587725,0.029225666,0.16147351,26526609
0.59419566,0.23277685,0.024555542,0.14847194,20786998
0.80903083,0.1638977,0.0081872,0.01888433,13368316
0.4328936,0.08278372,0.12461498,0.35970774,3356006
0.6846984,0.17699072,0.019057747,0.119253114,33424996
0.91930526,0.035673205,0.017903322,0.027118225,33773022
0.802303,0.118039906,0.010572757,0.06908433,36445964
0.27124012,0.10571356,0.3436112,0.27943516,133574
0.84770626,0.055134445,0.0076908525,0.089468434,7072005
0.3449313,0.5468332,0.00643426,0.1018012,7238588
0.4323875,0.06053453,0.15380193,0.353276,5989816
0.14798725,0.28285155,0.0463765,0.52278465,31327502
0.6764107,0.26202157,0.014399013,0.04716875,28681362
0.3179944,0.051074903,0.055803295,0.5751274,27737554
0.798853,0.06255046,0.025773464,0.1128231,19609060
0.33729425,0.10826458,0.28691563,0.2675255,17407003
0.19481823,0.29515195,0.47540736,0.034622468,4400405
0.32197064,0.38906422,0.18218774,0.106777415,4150566
0.9167105,0.061911922,0.0029417542,0.018435854,5222403
0.4584104,0.11716965,0.41052398,0.013895981,31525891
0.5972348,0.14646275,0.055639103,0.2006634,24230763
0.7646892,0.066088416,0.047851402,0.121371016,12054599
0.52101654,0.39959753,0.024914462,0.05447143,3476773
0.3388293,0.41270807,0.011005118,0.23745751,3948455
0.20707586,0.6425995,0.048704073,0.10162052,17999484
0.163375,0.5959271,0.180081,0.06061686,17999628
0.2556901,0.5874568,0.004996808,0.1518563,30951480
0.27672642,0.4264936,0.026048228,0.27073175,4501185
0.15868542,0.35987294,0.003107269,0.47833437,30332098
0.73843527,0.105841,0.004199956,0.15152381,19197890
0.8247898,0.081634134,0.006239607,0.08733642,4762648
0.1578184,0.3409412,0.10649462,0.39474577,26717073
0.2847583,0.08102243,0.18154947,0.45266977,3421818
0.485194,0.4118935,0.032244325,0.07066819,10103815
0.15947378,0.3703243,0.06647525,0.40372667,10940395
0.4049326,0.048564054,0.31119227,0.23531105,9422274
0.40657693,0.035849307,0.19566374,0.36191002,1686031
0.7835354,0.07498088,0.020257581,0.12122612,6585829
0.5286141,0.42256212,0.007883915,0.040939864,6795082
0.9160681,0.043188933,0.013155459,0.027587527,6809403
0.6026801,0.36221245,0.0047130035,0.03039446,34290726
0.7437268,0.2403759,0.004516117,0.011381239,5382611
0.2215956,0.54658985,0.0008917672,0.23092273,21426608
0.8933195,0.08369782,0.007480632,0.015502039,11141594
0.6138258,0.36003917,0.0036543463,0.022480695,32038442
0.69699556,0.23934115,0.015109582,0.04855373,15143185
0.2242226,0.07685869,0.023600038,0.67531866,27902470
0.90360016,0.028238127,0.006633919,0.06152781,26079077
0.8537407,0.085377775,0.014830169,0.04605136,34380469
0.2580003,0.6223741,0.11175341,0.007872142,3790121
0.29656482,0.5532751,0.12785576,0.022304287,7264941
0.8251795,0.009965948,0.06437566,0.10047887,28542374
0.41240242,0.34508273,0.09460267,0.14791214,27852261
0.66560954,0.15593354,0.0010177946,0.17743917,18890766
0.3613354,0.022286458,0.34307417,0.273304,16190026
0.21828048,0.49627337,0.097903684,0.18754247,5676388
0.8709243,0.05184996,0.011431755,0.06579403,18156507
0.25224465,0.671992,0.011985953,0.06377742,11829180
0.66646945,0.049954068,0.11444498,0.1691315,2991187
0.20194685,0.49396756,0.001543519,0.302542,20313018
0.39157543,0.10177631,0.32892874,0.17771949,4803289
0.3492872,0.26039863,0.0028385278,0.3874756,31908
0.66058666,0.22176655,0.110739805,0.0069069937,20467374
0.7818825,0.11619047,0.02170322,0.080223806,1290021
0.3920475,0.3002658,0.04664872,0.26103798,2636349
0.3892544,0.14984602,0.10818548,0.35271415,10542206
0.55402744,0.40052307,0.01943386,0.026015671,9842738
0.32694426,0.08279995,0.17267193,0.41758385,11659396
0.37512478,0.33261478,0.26773432,0.024526069,21312540
0.6935445,0.26986554,0.009511033,0.027078878,18188932
0.35784274,0.38945377,0.07690043,0.17580304,2012442
0.21813965,0.7319749,0.01350822,0.03637724,19920276
0.16014132,0.032919362,0.016857035,0.7900823,25358590
0.45198005,0.18264008,0.2566463,0.1087336,36091940
0.5980965,0.07515521,0.118955314,0.20779303,14456164
0.7551892,0.0103417905,0.07198697,0.16248202,9117823
0.3237134,0.089144714,0.27033368,0.31680825,28932258
0.15929207,0.67958087,0.103342704,0.057784345,6045886
0.20527153,0.62051743,0.012394358,0.16181667,22812968
0.36737856,0.4171306,0.0014210765,0.21406977,11171190
0.18095286,0.23331837,0.40549973,0.18022901,2058406
0.7708258,0.14626075,0.014003309,0.06891012,14459667
0.23008028,0.6895211,0.021507887,0.058890793,10099627
0.80300975,0.028508332,0.05872006,0.10976181,9009215
0.38203913,0.22163802,0.08015126,0.31617156,3358393
0.9523428,0.03886636,0.0024350514,0.0063557914,10776705
0.49744242,0.45366773,0.0042221798,0.044667635,5090209
0.5158976,0.40113413,0.0023167974,0.08065149,28408046
0.7902881,0.039616983,0.010305693,0.15978928,24732529
0.6373146,0.08137885,0.023391725,0.25791478,24578337
0.20526282,0.020986054,0.17093801,0.6028131,24786448
0.63561076,0.0075168386,0.26277748,0.094095014,1305939
0.64533114,0.009729025,0.2652329,0.07970692,25194189
0.40732202,0.10455433,0.4672101,0.020913504,2872393
0.43433028,0.53624207,0.006354058,0.023073599,11372753
0.5384187,0.040817715,0.40279245,0.01797112,1191975
0.3119342,0.04804039,0.27609068,0.36393473,11843126
0.34410036,0.0022212912,0.15462708,0.49905127,935847
0.3680415,0.03386195,0.073401496,0.5246951,4122840
0.42400697,0.07549536,0.056355964,0.4441417,1688593
0.37304315,0.018030243,0.31026128,0.29866531,7135516
0.42768282,0.25009686,0.0036452652,0.31857502,6163133
0.31818315,0.66285264,0.003478213,0.015485931,16975168
0.48263842,0.098156534,0.11997757,0.29922745,29222508
0.20875178,0.69769114,0.00061964476,0.09293745,28147804
0.6220309,0.31494272,0.0012861355,0.06174018,156694
0.2678848,0.05543718,0.44661167,0.23006636,1640125
0.48165512,0.46693337,0.002604729,0.048806775,32493869
0.33031693,0.6065883,0.046283636,0.016811192,26588532
0.7735668,0.20175506,0.007243733,0.017434409,34980461
0.1422039,0.77582973,0.026813984,0.055152364,33508913
0.17946817,0.75841075,0.01650364,0.04561743,34470730
0.3048668,0.5177096,0.0025110932,0.17491251,31562311
0.73975223,0.15425435,0.09354065,0.012452784,25469888
0.76228523,0.20560081,0.009693562,0.022420388,26599927
0.76022,0.19659925,0.012986562,0.030194188,17181725
0.70958096,0.21060967,0.05283516,0.026974184,30689928
0.52939314,0.43673545,0.009973705,0.023897655,26615730
0.7642866,0.21088342,0.0070442343,0.017785791,33725922
0.16910401,0.75545114,0.012091481,0.0633534,5467829
0.5645705,0.33747345,0.017445495,0.08051054,25760061
0.7246562,0.14999253,0.009262064,0.1160892,5164462
0.3688025,0.5294933,0.027907405,0.073796764,9518977
0.6184141,0.2657716,0.0076647545,0.10814953,3405396
0.7296511,0.15169226,0.013570199,0.10508644,31981493
0.43868104,0.40602997,0.054971464,0.10031756,25915397
0.666177,0.2930318,0.006074487,0.03471672,9808896
0.5713175,0.36547878,0.004261053,0.058942717,6809379
0.8298451,0.011769525,0.004434942,0.15395044,23947215
0.2973471,0.034708228,0.0017874299,0.6661572,1233247
0.2350123,0.56250346,0.03335749,0.16912672,1891886
0.47405827,0.36996418,0.010183149,0.14579436,32038301
0.41471705,0.113386504,0.383281,0.088615455,26166969
0.36889422,0.02560661,0.020656994,0.58484215,34569548
0.64740354,0.1508483,0.0023612534,0.19938695,25902448
0.7469629,0.1605814,0.0013684044,0.091087356,2411122
0.82667893,0.0636691,0.032887835,0.07676412,17521789
0.5835811,0.33462518,0.00369535,0.078098364,29344957
0.71012264,0.26551944,0.0058707856,0.01848711,30033098
0.62693226,0.24946488,0.005245659,0.118357174,5211092
0.56841207,0.32871914,0.0027250599,0.100143686,2838120
0.82383424,0.09990147,0.0064018485,0.0698624,14914342
0.4292009,0.5407047,0.005486877,0.024607562,27988012
0.59044737,0.35051507,0.013731781,0.04530577,16166356
0.3841565,0.5334211,0.047007017,0.03541537,16166720
0.7112707,0.21404733,0.0059759724,0.06870596,19286375
0.4271505,0.5100191,0.002042905,0.060787506,4089762
0.59598905,0.34203714,0.016955886,0.04501799,9419443
0.85908544,0.083102606,0.008013681,0.049798317,22701017
0.10857467,0.012110332,0.05345445,0.82586056,5102319
0.2438438,0.054399796,0.124052785,0.5777036,18011991
0.74651974,0.16769241,0.007132994,0.078654855,32580351
0.42227545,0.022480844,0.36106703,0.1941767,511622
0.40166143,0.026437635,0.40190542,0.1699955,4427187
0.70184475,0.024546457,0.18070473,0.09290403,26143067
0.72990245,0.04845356,0.19303946,0.028604567,6236680
0.32233855,0.5949715,0.0028200545,0.07986991,29542980
0.7477342,0.22935864,0.0058666314,0.017040547,29773275
0.67005736,0.085408546,0.0060523557,0.23848172,897713
0.16972305,0.007722664,0.34010825,0.48244604,14738217
0.5408141,0.4377133,0.0063451976,0.015127401,27416625
0.54295605,0.21471839,0.21335028,0.028975299,2669177
0.31547967,0.65611804,0.007535964,0.020866305,24397165
0.4726101,0.43385682,0.0013849448,0.09214815,15078267
0.6598934,0.17928793,0.10106856,0.059750106,27150405
0.6074242,0.32232285,0.01634792,0.053905044,31481682
0.6182657,0.33720443,0.0068430654,0.037686825,5915965
0.12885548,0.39660648,0.192456,0.28208205,12674456
0.703915,0.2482728,0.0036783642,0.044133846,24722022
0.4413959,0.004219505,0.11286434,0.4415202,2480828
0.6701382,0.020980276,0.23613648,0.07274509,23813973
0.76248914,0.084899776,0.08832427,0.06428681,6414765
0.8262152,0.16308668,0.0020812673,0.008616901,5600552
0.43613192,0.29120353,0.11974533,0.15291925,35743450
0.63056064,0.019956984,0.0029255003,0.3465569,1868133
0.42414472,0.0031920818,0.16628444,0.40637875,8138573
0.67992413,0.027992006,0.1899423,0.10214155,26716550
0.11288005,0.2260825,0.0031174023,0.65792006,26007941
0.13000335,0.5863572,0.03216118,0.25147828,1643035
0.77728975,0.039810177,0.16398431,0.018915726,180917
0.063432455,0.8135287,0.0010468003,0.121992044,10552268
0.82717997,0.15347,0.0054738685,0.013876181,23092410
0.8744711,0.11498587,0.002558792,0.007984275,16490829
0.21431735,0.7317736,0.009920356,0.043988667,7566281
0.76888007,0.15514323,0.013532875,0.062443756,5218383
0.22226967,0.5780271,0.0014623273,0.19824083,31920775
0.5719132,0.017033668,0.23631121,0.17474195,2406870
0.6189298,0.23740183,0.09161756,0.05205075,16663872
0.3992174,0.33917907,0.006983595,0.25461996,34536204
0.7200242,0.060800802,0.19337755,0.025797367,11612413
0.57333195,0.14108485,0.011266448,0.2743168,4901513
0.20301212,0.6029949,0.0015285723,0.19246437,3979884
0.058531176,0.8743319,0.04347096,0.023665933,27601200
0.7088393,0.24412832,0.0093863215,0.037646014,10628870
0.28156525,0.6929723,0.0027579532,0.02270454,26822445
0.3478752,0.5506596,0.018664682,0.08280051,28795408
0.79784966,0.17535724,0.007387261,0.019405896,2055559
0.11055563,0.754807,0.0785002,0.056137156,23977165
0.50738734,0.4498916,0.0067174295,0.036003623,19486632
0.16592775,0.056135792,0.15388629,0.6240502,1731662
0.30993217,0.03610651,0.0073609008,0.6466005,5721251
0.16892081,0.38371316,0.1775719,0.2697941,3515134
0.31756803,0.24109125,0.020347392,0.42099327,16154245
0.24606463,0.21656875,0.0017844482,0.5355822,5818165
0.38301748,0.21230559,0.01572033,0.38895664,20600500
0.33265385,0.22252624,0.0034208416,0.4413991,24168980
0.33200556,0.35182676,0.017067546,0.29910013,5162931
0.43984237,0.1275351,0.0030652126,0.42955735,1275719
0.41264057,0.14354812,0.012310516,0.43150085,3056404
0.18516435,0.3804859,0.01063513,0.4237146,26134241
0.54872924,0.014836692,0.0054277186,0.43100634,4045254
0.06911614,0.14459226,0.09995915,0.6863324,975913
0.51679766,0.098602496,0.014888249,0.36971155,7124067
0.49262646,0.015082177,0.061677318,0.43061402,27608778
0.24712473,0.03683626,0.0020210182,0.714018,5386187
0.20727718,0.045270592,0.14630967,0.6011425,6124685
0.21318026,0.08038876,0.20984334,0.49658763,6128662
0.4593378,0.18168958,0.13028,0.22869262,26836627
0.20807476,0.10734169,0.0018848768,0.68269867,859655
0.4697187,0.11355353,0.07509882,0.34162888,3032467
0.5327232,0.44881022,0.004894079,0.01357248,18824395
0.50915617,0.48060894,0.0030204756,0.0072144126,7269514
0.85453886,0.01638554,0.0021381546,0.12693746,32238844
0.255276,0.6012903,0.073106214,0.070327505,24038513
0.2081825,0.082128786,0.011881806,0.6978069,548259
0.15870075,0.1614192,0.00347006,0.67641,6244334
0.8392642,0.111876294,0.0026219946,0.0462375,6523148
0.44355384,0.5101469,0.013852566,0.0324467,36057886
0.4214081,0.51871467,0.0016832734,0.05819393,9633533
0.5234052,0.025528053,0.04505167,0.40601504,54030
0.34480283,0.5354801,0.07145125,0.048265822,11105092
0.7201933,0.0047695283,0.10669225,0.16834493,25337747
0.25479403,0.02787037,0.017718824,0.6996168,27463222
0.20518258,0.14420025,0.12391679,0.5267004,11137864
0.20161195,0.13936171,0.1551968,0.50382954,1358857
0.19998771,0.6851622,0.09703519,0.017814951,7515161
0.69975525,0.08766896,0.12120519,0.09137061,1291587
0.21495928,0.25310132,0.12883571,0.40310368,11763661
0.47682247,0.47450534,0.0025372996,0.046134926,28558429
0.067268044,0.23082331,0.0032205968,0.6986881,3793842
0.9323173,0.028326858,0.012006342,0.02734951,13344162
0.6383416,0.3235641,0.009737542,0.02835671,5371392
0.3599269,0.5326729,0.016250184,0.091150075,6842089
0.91936326,0.030906966,0.012763385,0.03696636,3644423
0.2927777,0.48856884,0.0075341794,0.21111928,13598172
0.5597543,0.39139238,0.014919816,0.033933442,25899488
0.63860524,0.3196304,0.0061352374,0.03562915,34234169
0.79850227,0.19018123,0.0034050108,0.00791153,27326736
0.8897211,0.049083684,0.0043240003,0.05687123,5574573
0.44709083,0.059646595,0.43911234,0.054150213,1693395
0.82712126,0.14649978,0.007586092,0.018792907,17192514
0.84330976,0.1403394,0.0047201193,0.011630736,11141934
0.8193353,0.09360959,0.026484825,0.060570255,32161398
0.8024395,0.1519458,0.0014169267,0.04419775,26245382
0.7801931,0.17389917,0.009013034,0.036894765,9678335
0.8673244,0.0980778,0.010248434,0.024349345,6529514
0.6937213,0.28861254,0.0053317756,0.012334314,5064685
0.83372176,0.124960065,0.0022832302,0.039034925,30699430
0.65619004,0.3231614,0.0011576643,0.019490864,26475355
0.5737171,0.38107324,0.020203106,0.02500654,13949810
0.46709314,0.50217205,0.0066387514,0.024096098,7535776
0.5395511,0.38709322,0.050029095,0.02332664,6715920
0.7628267,0.17907411,0.008874518,0.04922472,26963421
0.90206087,0.023917485,0.006139323,0.067882314,31632714
0.5793026,0.3880029,0.005291675,0.027402783,23192449
0.37415943,0.5578226,0.004503315,0.06351465,6179790
0.8413716,0.037032306,0.097507305,0.024088772,26469128
0.34348026,0.5940531,0.0029928165,0.05947387,35897047
0.088610664,0.85789907,0.002665996,0.05082429,21682038
0.37776205,0.5836337,0.0013836172,0.037220627,1223684
0.631205,0.2825496,0.012386717,0.073858745,5923676
0.36339074,0.16642395,0.0005422718,0.4696431,22264734
0.18595307,0.7834717,0.009382995,0.02119218,8919382
0.6021654,0.3773907,0.0056055575,0.014838321,13180264
0.44477618,0.50559,0.030013004,0.019620804,15677758
0.41190475,0.52087957,0.060042363,0.007173341,32269287
0.7001622,0.27469897,0.003816499,0.021322332,35485634
0.42867088,0.012494402,0.37187192,0.18696283,2255067
0.5160096,0.46748245,0.0023741317,0.01413379,11052725
0.35428864,0.56885415,0.001615322,0.075241864,27590677
0.82547045,0.106088586,0.00748749,0.060953487,33820103
0.5530425,0.32108688,0.045426905,0.08044378,26666439
0.5655254,0.35424435,0.01049885,0.06973139,26304157
0.18711524,0.49767584,0.27376917,0.04143974,1017863
0.5645731,0.39361414,0.008653163,0.033159573,26119173
